reference_material,detected_material,areas_reference,areas_detected,num_matched_peaks,start_point_reference,last_point_reference,start_point_detected,last_point_detected
nao3_cao,cao,"[6.0863, 6.202, 5.9162, 6.6065, 3.6717, 5.9033, 6.2269, 6.1764, 6.1717, 5.9158, 6.0447]","[5.9143, 6.1764]",1,0.0,403.0,1291,1695
nao3_cao,mgo,"[6.0863, 6.202, 5.9162, 6.6065, 3.6717, 5.9033, 6.2269, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1427, 6.0599]",0,30.0,443.0,1520,1964
nao3_cao,zn,"[6.0863, 6.202, 5.9162, 6.6065, 3.6717, 5.9033, 6.2269, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
nao3_cao,ni,"[6.0863, 6.202, 5.9162, 6.6065, 3.6717, 5.9033, 6.2269, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
nao3_cao,li20,"[6.0863, 6.202, 5.9162, 6.6065, 3.6717, 5.9033, 6.2269, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,338.0,1359,1774
nao3_cao,bao2,"[6.0863, 6.202, 5.9162, 6.6065, 3.6717, 5.9033, 6.2269, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,169.0,1158.0,991,2227
nao3_cao,mn,"[6.0863, 6.202, 5.9162, 6.6065, 3.6717, 5.9033, 6.2269, 6.1764, 6.1717, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
nao3_cao,fe,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
nao3_cao,cr,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]",[6.0626],0,0.0,144.0,1852,1997
nao3_cao,nao3,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",6,0.0,1307.0,818,2154
nao3_cao,co,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,789.0,2125.0,0,2249
nao3_cao,co,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
nao3_cao,cu2o,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,0.0,785.0,1160,1946
nao3_cao,al2o3,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,182.0,1171.0,954,2129
nao3_cao,ti,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
nao3_cao,ti,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
nao3_cao,cr,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
nao3_cao,fe,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
nao3_cao,v,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8983],0,65.0,143.0,1786,1930
nao3_cao,cao,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[5.9143, 6.1764]",1,0.0,403.0,1291,1695
nao3_cao,mgo,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1427, 6.0599]",0,28.0,443.0,1520,1964
nao3_cao,zn,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,54.0,492.0,1494,1987
nao3_cao,ni,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
nao3_cao,li20,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,336.0,1359,1774
nao3_cao,bao2,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,145.0,1134.0,991,2227
nao3_cao,mn,"[6.0863, 6.202, 5.9162, 6.6357, 5.7341, 5.8864, 6.817, 6.1764, 6.1717, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
nao3_cao,fe,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
nao3_cao,cr,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]",[6.0626],0,7.0,144.0,1852,1997
nao3_cao,nao3,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",6,0.0,1315.0,818,2154
nao3_cao,co,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,797.0,2133.0,0,2249
nao3_cao,co,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
nao3_cao,cu2o,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,0.0,785.0,1160,1946
nao3_cao,al2o3,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,190.0,1174.0,954,2129
nao3_cao,ti,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,247.0,1459,1857
nao3_cao,ti,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
nao3_cao,cr,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
nao3_cao,fe,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
nao3_cao,v,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8983],0,73.0,143.0,1786,1930
nao3_cao,cao,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[5.9143, 6.1764]",1,0.0,403.0,1291,1695
nao3_cao,mgo,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1427, 6.0599]",0,39.0,443.0,1520,1964
nao3_cao,zn,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
nao3_cao,ni,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
nao3_cao,li20,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,347.0,1359,1774
nao3_cao,bao2,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,153.0,1142.0,991,2227
nao3_cao,mn,"[6.0863, 6.202, 5.9162, 6.6176, 5.8887, 7.9118, 6.1764, 6.1717, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
nao3_cao,fe,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
nao3_cao,cr,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]",[6.0626],0,33.0,144.0,1852,1997
nao3_cao,nao3,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",6,5.0,1335.0,818,2154
nao3_cao,co,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,823.0,2159.0,0,2249
nao3_cao,co,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
nao3_cao,cu2o,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,10.0,785.0,1160,1946
nao3_cao,al2o3,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
nao3_cao,ti,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,292.0,1459,1857
nao3_cao,ti,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1854, 5.8995]",0,10.0,456.0,1594,2051
nao3_cao,cr,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
nao3_cao,fe,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
nao3_cao,v,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8983],0,99.0,143.0,1786,1930
nao3_cao,cao,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[5.9143, 6.1764]",1,0.0,403.0,1291,1695
nao3_cao,mgo,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
nao3_cao,zn,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
nao3_cao,ni,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
nao3_cao,li20,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,392.0,1359,1774
nao3_cao,bao2,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",1,179.0,1168.0,991,2227
nao3_cao,mn,"[6.0863, 6.202, 5.9162, 6.6402, 5.9012, 10.2944, 6.1764, 6.1717, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
nao3_cao,fe,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
nao3_cao,cr,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]",[6.0626],0,42.0,144.0,1852,1997
nao3_cao,nao3,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",6,14.0,1335.0,818,2154
nao3_cao,co,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,832.0,2168.0,0,2249
nao3_cao,co,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
nao3_cao,cu2o,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,19.0,785.0,1160,1946
nao3_cao,al2o3,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
nao3_cao,ti,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,280.0,1459,1857
nao3_cao,ti,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
nao3_cao,cr,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
nao3_cao,fe,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
nao3_cao,v,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8983],0,108.0,143.0,1786,1930
nao3_cao,cao,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[5.9143, 6.1764]",1,0.0,403.0,1291,1695
nao3_cao,mgo,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
nao3_cao,zn,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
nao3_cao,ni,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
nao3_cao,li20,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,380.0,1359,1774
nao3_cao,bao2,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,188.0,1177.0,991,2227
nao3_cao,mn,"[6.0863, 6.202, 5.9162, 6.5936, 5.8927, 8.7933, 6.1764, 6.1717, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
nao3_mgo,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
nao3_mgo,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]",[6.0626],0,0.0,144.0,1852,1997
nao3_mgo,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,15.0,1335.0,818,2154
nao3_mgo,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,833.0,2169.0,0,2249
nao3_mgo,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
nao3_mgo,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,20.0,785.0,1160,1946
nao3_mgo,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,0.0,1174.0,954,2129
nao3_mgo,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
nao3_mgo,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
nao3_mgo,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
nao3_mgo,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
nao3_mgo,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]",[5.8983],0,7.0,143.0,1786,1930
nao3_mgo,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,350.0,1291,1695
nao3_mgo,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[6.1427, 6.0599]",1,0.0,443.0,1520,1964
nao3_mgo,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
nao3_mgo,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
nao3_mgo,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,282.0,1359,1774
nao3_mgo,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,189.0,1178.0,991,2227
nao3_mgo,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.135, 6.0599, 6.1357, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
nao3_mgo,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
nao3_mgo,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]",[6.0626],0,0.0,144.0,1852,1997
nao3_mgo,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,0.0,1318.0,818,2154
nao3_mgo,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,800.0,2136.0,0,2249
nao3_mgo,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]",[5.9084],0,0.0,143.0,1973,2117
nao3_mgo,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,0.0,785.0,1160,1946
nao3_mgo,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,193.0,1174.0,954,2129
nao3_mgo,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
nao3_mgo,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
nao3_mgo,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]",[6.093],0,0.0,145.0,1895,2041
nao3_mgo,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]",[5.8987],0,0.0,143.0,1966,2110
nao3_mgo,v,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]",[5.8983],0,1.0,143.0,1786,1930
nao3_mgo,cao,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[5.9143, 6.1764]",0,0.0,344.0,1291,1695
nao3_mgo,mgo,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[6.1427, 6.0599]",0,0.0,443.0,1520,1964
nao3_mgo,zn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[6.0902, 5.8954, 6.0539]",0,0.0,492.0,1494,1987
nao3_mgo,ni,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]",[5.8978],0,0.0,143.0,1952,2096
nao3_mgo,li20,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[6.0498, 6.0556]",0,0.0,276.0,1359,1774
nao3_mgo,bao2,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]","[6.1666, 6.1067, 5.9012, 6.0674, 6.169, 5.9293]",0,156.0,1145.0,991,2227
nao3_mgo,mn,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1403, 6.062, 6.1457, 5.9158, 6.0447]",[6.2157],0,0.0,146.0,1923,2070
nao3_mgo,fe,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.141, 6.0661, 6.1599, 5.9158, 6.0447]",[6.065],0,0.0,144.0,1909,2054
nao3_mgo,cr,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.141, 6.0661, 6.1599, 5.9158, 6.0447]",[6.0626],0,0.0,144.0,1852,1997
nao3_mgo,nao3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.141, 6.0661, 6.1599, 5.9158, 6.0447]","[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.1717, 5.9158, 6.0447]",7,0.0,1292.0,818,2154
nao3_mgo,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.141, 6.0661, 6.1599, 5.9158, 6.0447]","[5.9214, 6.1853, 6.0965, 6.22, 6.0869, 5.8536, 6.0403, 6.2389, 5.9255, 5.93, 5.9023, 5.8771, 5.8429, 6.1021]",0,774.0,2110.0,0,2249
nao3_mgo,co,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.141, 6.0661, 6.1599, 5.9158, 6.0447]",[5.9084],0,0.0,137.0,1973,2117
nao3_mgo,cu2o,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.141, 6.0661, 6.1599, 5.9158, 6.0447]","[6.1735, 6.0916, 6.0479]",0,0.0,785.0,1160,1946
nao3_mgo,al2o3,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.141, 6.0661, 6.1599, 5.9158, 6.0447]","[6.1448, 5.9009, 5.9019, 5.8992, 5.9008]",0,167.0,1156.0,954,2129
nao3_mgo,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.141, 6.0661, 6.1599, 5.9158, 6.0447]","[5.8975, 6.1415, 6.0812]",0,0.0,397.0,1459,1857
nao3_mgo,ti,"[6.0863, 6.202, 5.9162, 6.6791, 6.0813, 6.141, 6.0661, 6.1599, 5.9158, 6.0447]","[6.1854, 5.8995]",0,0.0,456.0,1594,2051
